year,informed_consent,sex,age,campus,modalidad,regime,career,field_OCDE,school,faculty,semester_admision,years_of_study,current_level,com_grade_point_average,A1,A2,A3,A4,E1,E2,E3,E4,E5,E6,C1,C2,C3,C4,C5,unders_and_accept_inst,unders_items,satisfac_instrument
2021,Sí,Femenino,32,SANTIAGO CENTRO,Presencial,DIURNO,ENFERMERÍA,Medical and Health Sciences,ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202110,1,Primer año,6,6,5,6,6,6,6,6,5,6,6,5,6,6,6,6,3,3,3
2021,Sí,Femenino,41,ONLINE,A distancia,A DISTANCIA,TÉCNICO DE NIVEL SUPERIOR EN ADMINISTRACIÓN DE EMPRESAS,Social Sciences,NEGOCIOS,FAC. DE INGENIERÍA Y NEGOCIOS,202120,1,Primer año,57,5,2,3,3,5,5,5,5,5,4,5,5,5,5,5,3,3,3
2021,Sí,Masculino,33,VIÑA DEL MAR,Presencial,EXECUTIVE,INGENIERÍA DE EJECUCIÓN EN ADMINISTRACIÓN DE EMPRESAS,Social Sciences,INGENIERÍA COMERCIAL,FAC. DE INGENIERÍA Y NEGOCIOS,201920,3,Tercer año o superior,0,6,5,6,6,1,1,1,6,1,5,6,6,6,1,6,4,4,4
2021,Sí,Masculino,47,ONLINE,A distancia,A DISTANCIA,CONTADOR AUDITOR,Social Sciences,AUDITORÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202110,1,Primer año,63,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2021,Sí,Femenino,31,ONLINE,A distancia,A DISTANCIA,INGENIERÍA DE EJECUCIÓN INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202120,1,Primer año,65,6,6,4,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2021,Sí,Femenino,40,SANTIAGO CENTRO,Presencial,DIURNO,TÉCNICO DE NIVEL SUPERIOR EN VETERINARIA,Medical and Health Sciences,MEDICINA VETERINARIA,FAC. DE MED. VETER. Y AGRONOM.,202110,1,Primer año,0,6,6,6,6,5,5,5,6,5,5,6,6,6,6,6,3,3,3
2021,No,Femenino,28,PROVIDENCIA,Presencial,DIURNO,TÉCNICO DE NIVEL SUPERIOR EN VETERINARIA,Medical and Health Sciences,MEDICINA VETERINARIA,FAC. DE MED. VETER. Y AGRONOM.,202110,1,Primer año,51,4,4,5,5,4,4,4,4,4,4,5,5,5,5,3,2,2,2
2021,Sí,Masculino,20,SANTIAGO CENTRO,Presencial,DIURNO,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202010,2,Segundo año,6,2,3,3,3,3,3,3,3,3,2,2,3,2,3,3,3,3,3
2021,Sí,Femenino,34,MAIPU,Presencial,EXECUTIVE,INGENIERÍA DE EJECUCIÓN EN ADMINISTRACIÓN DE EMPRESAS,Social Sciences,INGENIERÍA COMERCIAL,FAC. DE INGENIERÍA Y NEGOCIOS,202110,1,Primer año,65,2,2,4,3,3,3,3,4,3,5,5,5,5,5,6,4,4,4
2021,Sí,Femenino,46,ONLINE,A distancia,A DISTANCIA,CONTADOR AUDITOR,Social Sciences,AUDITORÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202020,2,Segundo año,64,4,4,4,4,4,3,4,4,4,4,3,3,3,3,3,4,4,4
2021,Sí,Masculino,42,SANTIAGO CENTRO,Presencial,EXECUTIVE,INGENIERÍA DE EJECUCIÓN INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,201720,5,Tercer año o superior,56,5,4,6,4,5,5,4,4,5,5,5,5,5,5,5,3,3,3
2021,Sí,Masculino,20,VIÑA DEL MAR,Presencial,DIURNO,INGENIERÍA COMERCIAL,Engineering and Technology,INGENIERÍA COMERCIAL,FAC. DE INGENIERÍA Y NEGOCIOS,202110,1,Primer año,53,4,4,5,4,5,6,5,5,5,4,5,6,6,6,4,3,3,3
2021,Sí,Femenino,36,CONCEPCION,Presencial,DIURNO,PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL,Social Sciences,EDUCACIÓN DIFERENCIAL,FAC. DE EDUCACIÓN,202110,1,Primer año,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,Sí,Masculino,40,ONLINE,A distancia,A DISTANCIA,INGENIERÍA DE EJECUCIÓN INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202110,1,Primer año,57,5,6,6,5,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2021,Sí,Femenino,39,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202110,1,Primer año,65,6,4,4,5,4,5,4,3,3,3,3,3,3,3,3,3,3,3
2021,Sí,Masculino,31,VIÑA DEL MAR,Presencial,EXECUTIVE,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202010,2,Segundo año,62,6,5,6,6,6,6,6,6,6,5,6,6,5,5,6,3,3,3
2021,Sí,Masculino,37,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202110,1,Primer año,53,6,4,5,5,3,4,4,4,4,4,3,3,3,3,3,4,4,4
2021,Sí,Femenino,36,MAIPU,Presencial,DIURNO,TÉCNICO DE NIVEL SUPERIOR EN ENFERMERÍA,Medical and Health Sciences,TÉC.DE NIVEL SUP.EN ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202110,1,Primer año,56,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2021,Sí,Masculino,28,PROVIDENCIA,Presencial,VESPERTINO,TÉCNICO DE NIVEL SUPERIOR EN CONSTRUCCIÓN,Engineering and Technology,CONSTRUCCIÓN,FAC. DE ARQ.ANIN.DIS. Y CONST.,202110,1,Primer año,31,6,1,4,6,4,2,2,4,2,2,1,2,3,3,6,1,1,1
2021,Sí,Femenino,30,SANTIAGO CENTRO,Presencial,EXECUTIVE,MEDICINA VETERINARÍA,Medical and Health Sciences,MEDICINA VETERINARIA,FAC. DE MED. VETER. Y AGRONOM.,202110,1,Primer año,52,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2021,Sí,Masculino,30,ONLINE,A distancia,A DISTANCIA,INGENIERÍA COMERCIAL,Engineering and Technology,INGENIERÍA COMERCIAL,FAC. DE INGENIERÍA Y NEGOCIOS,202110,1,Primer año,51,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2021,Sí,Femenino,51,SANTIAGO CENTRO,Presencial,VESPERTINO,TÉCNICO DE NIVEL SUPERIOR EN ENFERMERÍA,Medical and Health Sciences,TÉC.DE NIVEL SUP.EN ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202110,1,Primer año,56,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,3,4
2021,Sí,Femenino,30,SANTIAGO CENTRO,Presencial,EXECUTIVE,MEDICINA VETERINARÍA,Medical and Health Sciences,MEDICINA VETERINARIA,FAC. DE MED. VETER. Y AGRONOM.,202110,1,Primer año,52,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,Sí,Femenino,43,LA FLORIDA,Presencial,DIURNO,ENFERMERÍA,Medical and Health Sciences,ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202010,2,Segundo año,57,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2021,Sí,Masculino,29,MAIPU,Presencial,EXECUTIVE,TÉCNICO DE NIVEL SUPERIOR EN ADMINISTRACIÓN DE EMPRESAS,Social Sciences,NEGOCIOS,FAC. DE INGENIERÍA Y NEGOCIOS,202010,2,Segundo año,0,3,2,3,3,5,5,5,5,5,5,5,6,6,5,5,4,3,4
2021,Sí,Masculino,23,ONLINE,A distancia,A DISTANCIA,TÉCNICO DE NIVEL SUPERIOR EN ADMINISTRACIÓN DE EMPRESAS,Social Sciences,NEGOCIOS,FAC. DE INGENIERÍA Y NEGOCIOS,202010,2,Segundo año,61,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2021,Sí,Masculino,25,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202110,1,Primer año,64,6,6,5,5,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2021,Sí,Masculino,46,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202120,1,Primer año,57,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2021,Sí,Femenino,27,SANTIAGO CENTRO,Presencial,DIURNO,ENFERMERÍA,Medical and Health Sciences,ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202020,2,Segundo año,57,6,2,6,5,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2021,Sí,Femenino,23,SANTIAGO CENTRO,Presencial,DIURNO,INGENIERÍA COMERCIAL,Engineering and Technology,INGENIERÍA COMERCIAL,FAC. DE INGENIERÍA Y NEGOCIOS,201820,4,Tercer año o superior,57,6,5,6,6,5,6,6,4,6,4,6,6,5,6,6,4,4,4
2021,Sí,Masculino,31,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202110,1,Primer año,63,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,2,2,2
2021,Sí,Femenino,34,PROVIDENCIA,Presencial,VESPERTINO,TERAPIA OCUPACIONAL,Medical and Health Sciences,TERAPIA OCUPACIONAL,FAC. DE SALUD Y CS. SOCIALES,202110,1,Primer año,55,6,2,3,5,5,6,6,4,6,6,6,6,6,6,6,4,4,4
2021,Sí,Masculino,48,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202110,1,Primer año,64,6,4,5,5,5,5,6,5,5,5,6,6,5,4,5,3,3,3
2021,Sí,Masculino,38,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202120,1,Primer año,6,5,5,5,5,5,5,5,5,6,4,6,6,2,2,6,4,4,4
2021,Sí,Femenino,27,SANTIAGO CENTRO,Presencial,DIURNO,ENFERMERÍA,Medical and Health Sciences,ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202010,2,Segundo año,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,Sí,Masculino,48,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202120,1,Primer año,63,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2021,Sí,Femenino,19,LA FLORIDA,Presencial,DIURNO,ENFERMERÍA,Medical and Health Sciences,ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202010,2,Segundo año,54,4,2,3,4,6,6,3,4,5,4,6,6,6,6,6,4,3,3
2021,Sí,Masculino,38,ONLINE,A distancia,A DISTANCIA,TÉCNICO DE NIVEL SUPERIOR EN ADMINISTRACIÓN DE EMPRESAS,Social Sciences,NEGOCIOS,FAC. DE INGENIERÍA Y NEGOCIOS,202010,2,Segundo año,62,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2021,Sí,Masculino,40,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202110,1,Primer año,61,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2021,Sí,Masculino,22,SANTIAGO CENTRO,Presencial,DIURNO,CONTADOR AUDITOR,Social Sciences,AUDITORÍA,FAC. DE INGENIERÍA Y NEGOCIOS,201910,3,Tercer año o superior,56,5,5,5,6,5,5,5,5,5,5,6,5,5,5,5,3,4,4
2021,Sí,Femenino,24,MAIPU,Presencial,DIURNO,TÉCNICO DE NIVEL SUPERIOR EN ADMINISTRACIÓN DE EMPRESAS,Social Sciences,NEGOCIOS,FAC. DE INGENIERÍA Y NEGOCIOS,201810,4,Tercer año o superior,46,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4
2021,Sí,Masculino,32,ONLINE,A distancia,A DISTANCIA,INGENIERÍA DE EJECUCIÓN EN ADMINISTRACIÓN DE EMPRESAS,Social Sciences,INGENIERÍA COMERCIAL,FAC. DE INGENIERÍA Y NEGOCIOS,202110,1,Primer año,57,3,1,3,1,1,2,3,1,1,2,3,3,1,2,2,3,3,3
2021,Sí,Femenino,17,PROVIDENCIA,Presencial,EXECUTIVE,TÉCNICO DE NIVEL SUPERIOR EN ADMINISTRACIÓN DE EMPRESAS,Social Sciences,NEGOCIOS,FAC. DE INGENIERÍA Y NEGOCIOS,202010,2,Segundo año,62,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3
2021,Sí,Masculino,38,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202110,1,Primer año,0,6,5,6,6,4,5,5,3,5,5,6,6,6,6,6,3,3,3
2021,Sí,Masculino,30,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202110,1,Primer año,62,4,4,4,4,5,5,5,5,5,5,4,4,4,4,4,3,3,3
2021,Sí,Femenino,34,LA FLORIDA,Presencial,EXECUTIVE,PSICOLOGÍA,Social Sciences,PSICOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202110,1,Primer año,0,2,3,6,6,6,6,6,6,6,6,2,6,6,6,6,4,4,4
2021,Sí,Femenino,22,SANTIAGO CENTRO,Presencial,DIURNO,NUTRICIÓN Y DIETÉTICA,Medical and Health Sciences,NUTRICIÓN Y DIETÉTICA,FAC. DE SALUD Y CS. SOCIALES,202110,1,Primer año,55,4,1,3,5,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2021,Sí,Femenino,31,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,200910,13,Tercer año o superior,42,6,6,6,6,4,6,6,6,4,4,6,6,6,6,6,2,2,2
2021,Sí,Femenino,24,SANTIAGO CENTRO,Presencial,DIURNO,TÉCNICO DE NIVEL SUPERIOR EN ACTIVIDAD FÍSICA Y DEPORTE,Medical and Health Sciences,CS. DE LA ACTIVIDAD FÍSICA,FAC. DE SALUD Y CS. SOCIALES,202010,2,Segundo año,63,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2021,Sí,Femenino,20,MAIPU,Presencial,DIURNO,MEDICINA VETERINARÍA,Medical and Health Sciences,MEDICINA VETERINARIA,FAC. DE MED. VETER. Y AGRONOM.,202110,1,Primer año,55,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,3,4,3
2021,Sí,Femenino,32,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202120,1,Primer año,62,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2021,Sí,Femenino,33,MAIPU,Presencial,DIURNO,ENFERMERÍA,Medical and Health Sciences,ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202110,1,Primer año,59,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2021,No,Masculino,20,LA FLORIDA,Presencial,DIURNO,PSICOLOGÍA,Social Sciences,PSICOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202110,1,Primer año,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,Sí,Femenino,38,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202120,1,Primer año,63,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,3,3,3
2021,Sí,Femenino,20,MAIPU,Presencial,DIURNO,ENFERMERÍA,Medical and Health Sciences,ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202010,2,Segundo año,56,3,3,3,4,5,5,5,5,5,5,5,5,5,5,5,3,3,3
2021,No,Femenino,21,PROVIDENCIA,Presencial,DIURNO,TÉC.NIV.SUP. AGROVITIC. Y ENOL,Agricultural Sciences,AGRONOMÍA,FAC. DE MED. VETER. Y AGRONOM.,202110,1,Primer año,27,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2021,Sí,Masculino,31,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202120,1,Primer año,66,4,5,3,4,3,3,3,3,3,3,4,3,3,3,3,2,2,2
2021,Sí,Masculino,56,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202110,1,Primer año,67,6,3,5,6,5,6,6,6,6,6,6,6,6,6,6,4,4,4
2021,Sí,Masculino,34,PROVIDENCIA,Presencial,EXECUTIVE,INGENIERÍA DE EJECUCIÓN INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,201910,3,Tercer año o superior,58,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,4,4,4
2021,Sí,Femenino,24,CONCEPCION,Presencial,DIURNO,MEDICINA VETERINARÍA,Medical and Health Sciences,MEDICINA VETERINARIA,FAC. DE MED. VETER. Y AGRONOM.,202110,1,Primer año,62,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2021,Sí,Femenino,19,PROVIDENCIA,Presencial,VESPERTINO,FONOAUDIOLOGÍA,Medical and Health Sciences,FONOAUDIOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202110,1,Primer año,58,4,1,4,3,3,3,4,4,4,2,2,3,3,1,2,4,4,4
2021,Sí,Masculino,40,ONLINE,A distancia,A DISTANCIA,INGENIERÍA DE EJECUCIÓN  EN INFORMÁTICA,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202120,1,Primer año,67,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2021,No,Femenino,18,SANTIAGO CENTRO,Presencial,DIURNO,NUTRICIÓN Y DIETÉTICA,Medical and Health Sciences,NUTRICIÓN Y DIETÉTICA,FAC. DE SALUD Y CS. SOCIALES,202110,1,Primer año,48,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3
2021,Sí,Masculino,19,CONCEPCION,Presencial,DIURNO,TERAPIA OCUPACIONAL,Medical and Health Sciences,TERAPIA OCUPACIONAL,FAC. DE SALUD Y CS. SOCIALES,202110,1,Primer año,6,6,5,5,4,6,6,6,6,6,6,6,6,6,6,6,4,3,3
2021,Sí,Femenino,25,CONCEPCION,Presencial,DIURNO,ENFERMERÍA,Medical and Health Sciences,ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202010,2,Segundo año,58,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2021,No,Femenino,19,PROVIDENCIA,Presencial,DIURNO,ANIMACIÓN DIGITAL,Engineering and Technology,ANIMACIÓN DIGITAL Y DISEÑO,FAC. DE ARQ.ANIN.DIS. Y CONST.,202010,2,Segundo año,56,3,4,3,5,4,5,4,4,5,3,4,5,5,3,6,3,3,3
2021,Sí,Femenino,22,VIÑA DEL MAR,Presencial,DIURNO,MEDICINA VETERINARÍA,Medical and Health Sciences,MEDICINA VETERINARIA,FAC. DE MED. VETER. Y AGRONOM.,202110,1,Primer año,0,6,6,6,5,5,5,6,6,6,6,6,6,6,6,6,4,4,4
2021,Sí,Masculino,18,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202120,1,Primer año,61,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3
2021,Sí,Masculino,44,VIÑA DEL MAR,Presencial,EXECUTIVE,INGENIERÍA DE EJECUCIÓN INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,201910,3,Tercer año o superior,0,5,4,4,5,6,5,5,4,5,5,5,6,5,5,5,4,3,4
2021,Sí,Femenino,25,MAIPU,Presencial,EXECUTIVE,TÉCNICO DE NIVEL SUPERIOR EN ADMINISTRACIÓN DE EMPRESAS,Social Sciences,NEGOCIOS,FAC. DE INGENIERÍA Y NEGOCIOS,202010,2,Segundo año,61,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2021,Sí,Masculino,33,SANTIAGO CENTRO,Presencial,EXECUTIVE,INGENIERÍA DE EJECUCIÓN INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202120,1,Primer año,0,5,5,5,6,5,5,5,5,5,4,5,6,5,5,6,3,4,3
2021,Sí,Femenino,19,CONCEPCION,Presencial,DIURNO,ENFERMERÍA,Medical and Health Sciences,ENFERMERÍA,FAC. DE SALUD Y CS. SOCIALES,202110,1,Primer año,51,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2021,Sí,Femenino,33,VIÑA DEL MAR,Presencial,EXECUTIVE,MEDICINA VETERINARÍA,Medical and Health Sciences,MEDICINA VETERINARIA,FAC. DE MED. VETER. Y AGRONOM.,202110,1,Primer año,55,5,4,5,6,5,5,6,4,6,6,6,6,6,6,6,3,3,3
2021,Sí,Femenino,18,VIÑA DEL MAR,Presencial,DIURNO,PSICOLOGÍA,Social Sciences,PSICOLOGÍA,FAC. DE SALUD Y CS. SOCIALES,202110,1,Primer año,59,4,4,5,3,5,5,5,2,5,5,5,5,4,5,5,3,4,4
2021,Sí,Masculino,42,ONLINE,A distancia,A DISTANCIA,INGENIERÍA EN CIBERSEGURIDAD,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202120,1,Primer año,64,5,5,4,6,6,5,5,6,6,4,6,6,6,6,6,3,3,3
2021,Sí,Masculino,45,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202110,1,Primer año,66,5,2,5,5,4,4,4,4,4,5,5,5,4,4,4,3,3,3
2021,Sí,Masculino,34,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202110,1,Primer año,65,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2021,Sí,Masculino,36,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202110,1,Primer año,66,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
2021,No,Femenino,38,ONLINE,A distancia,A DISTANCIA,INGENIERÍA COMERCIAL,Engineering and Technology,INGENIERÍA COMERCIAL,FAC. DE INGENIERÍA Y NEGOCIOS,202110,1,Primer año,64,6,6,6,6,5,6,6,4,4,1,6,6,6,6,6,4,4,4
2021,Sí,Femenino,48,SANTIAGO CENTRO,Presencial,EXECUTIVE,MEDICINA VETERINARÍA,Medical and Health Sciences,MEDICINA VETERINARIA,FAC. DE MED. VETER. Y AGRONOM.,202110,1,Primer año,56,6,4,5,6,6,6,6,6,6,6,6,6,6,6,6,3,3,3
2021,Sí,Femenino,41,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202120,1,Primer año,64,4,3,5,6,4,4,5,4,4,6,6,6,5,4,6,3,3,3
2021,Sí,Masculino,31,ONLINE,A distancia,A DISTANCIA,INGENIERÍA DE EJECUCIÓN INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202110,1,Primer año,63,5,5,3,3,6,4,4,4,4,6,6,6,4,4,6,3,4,3
2021,Sí,Masculino,46,ONLINE,A distancia,A DISTANCIA,INGENIERÍA DE EJECUCIÓN INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202120,1,Primer año,37,6,6,4,6,6,6,6,5,5,6,5,5,5,5,5,3,3,3
2021,Sí,Masculino,50,SANTIAGO CENTRO,Presencial,EXECUTIVE,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202110,1,Primer año,59,3,3,3,3,3,3,3,3,3,3,6,6,6,6,6,3,3,3
2021,Sí,Masculino,33,ONLINE,A distancia,A DISTANCIA,INGENIERÍA DE EJECUCIÓN INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202110,1,Primer año,54,6,6,5,6,3,3,3,3,3,3,5,5,5,5,5,3,4,4
2021,No,Femenino,31,SANTIAGO CENTRO,Presencial,DIURNO,TÉCNICO DE NIVEL SUPERIOR EN VETERINARIA,Medical and Health Sciences,MEDICINA VETERINARIA,FAC. DE MED. VETER. Y AGRONOM.,201010,1,Primer año,48,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3
2021,Sí,Femenino,30,SANTIAGO CENTRO,Presencial,EXECUTIVE,MEDICINA VETERINARÍA,Medical and Health Sciences,MEDICINA VETERINARIA,FAC. DE MED. VETER. Y AGRONOM.,202110,1,Primer año,48,3,1,1,2,2,1,1,2,1,3,1,3,2,2,2,2,2,3
2021,Sí,Masculino,21,PROVIDENCIA,Presencial,DIURNO,MEDICINA VETERINARÍA,Medical and Health Sciences,MEDICINA VETERINARIA,FAC. DE MED. VETER. Y AGRONOM.,202110,1,Primer año,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2021,Sí,Masculino,32,ONLINE,A distancia,A DISTANCIA,INGENIERÍA CIVIL INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202120,1,Primer año,61,5,5,3,3,4,3,4,5,5,5,4,5,6,5,6,4,4,4
2021,Sí,Femenino,34,ONLINE,A distancia,A DISTANCIA,INGENIERÍA DE EJECUCIÓN INDUSTRIAL,Engineering and Technology,INGENIERÍA,FAC. DE INGENIERÍA Y NEGOCIOS,202110,1,Primer año,55,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4
